X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.000182,-0.000492,0.000000
0.000000,12.700000,-0.000243,-0.000538,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000128,-0.000466,0.000000
6.350000,12.700000,-0.000182,-0.000492,0.000000
0.000000,12.700000,-0.000243,-0.000538,0.000000
6.350000,12.700000,-0.000182,-0.000492,0.000000
6.350000,25.400000,-0.000254,-0.000977,0.000000
0.000000,25.400000,-0.000317,-0.001000,0.000000
6.350000,12.700000,-0.000182,-0.000492,0.000000
12.700000,12.700000,-0.000128,-0.000466,0.000000
12.700000,25.400000,-0.000192,-0.000954,0.000000
6.350000,25.400000,-0.000254,-0.000977,0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000086,-0.000453,0.000000
12.700000,12.700000,-0.000128,-0.000466,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000051,-0.000446,0.000000
19.050000,12.700000,-0.000086,-0.000453,0.000000
12.700000,12.700000,-0.000128,-0.000466,0.000000
19.050000,12.700000,-0.000086,-0.000453,0.000000
19.050000,25.400000,-0.000133,-0.000935,0.000000
12.700000,25.400000,-0.000192,-0.000954,0.000000
19.050000,12.700000,-0.000086,-0.000453,0.000000
25.400000,12.700000,-0.000051,-0.000446,0.000000
25.400000,25.400000,-0.000078,-0.000921,0.000000
19.050000,25.400000,-0.000133,-0.000935,0.000000
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000020,-0.000443,0.000000
25.400000,12.700000,-0.000051,-0.000446,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000008,-0.000443,0.000000
31.750000,12.700000,-0.000020,-0.000443,0.000000
25.400000,12.700000,-0.000051,-0.000446,0.000000
31.750000,12.700000,-0.000020,-0.000443,0.000000
31.750000,25.400000,-0.000028,-0.000913,0.000000
25.400000,25.400000,-0.000078,-0.000921,0.000000
31.750000,12.700000,-0.000020,-0.000443,0.000000
38.100000,12.700000,0.000008,-0.000443,0.000000
38.100000,25.400000,0.000020,-0.000911,0.000000
31.750000,25.400000,-0.000028,-0.000913,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000036,-0.000445,0.000000
