X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.001216,-0.003278,0.000001
0.000000,12.700000,-0.001620,-0.003586,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000855,-0.003104,0.000000
6.350000,12.700000,-0.001216,-0.003278,0.000001
0.000000,12.700000,-0.001620,-0.003586,0.000000
6.350000,12.700000,-0.001216,-0.003278,0.000001
6.350000,25.400000,-0.001692,-0.006512,0.000001
0.000000,25.400000,-0.002110,-0.006663,0.000001
6.350000,12.700000,-0.001216,-0.003278,0.000001
12.700000,12.700000,-0.000855,-0.003104,0.000000
12.700000,25.400000,-0.001276,-0.006358,0.000001
6.350000,25.400000,-0.001692,-0.006512,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000570,-0.003018,0.000000
12.700000,12.700000,-0.000855,-0.003104,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000337,-0.002972,0.000000
19.050000,12.700000,-0.000570,-0.003018,0.000000
12.700000,12.700000,-0.000855,-0.003104,0.000000
19.050000,12.700000,-0.000570,-0.003018,0.000000
19.050000,25.400000,-0.000883,-0.006231,0.000001
12.700000,25.400000,-0.001276,-0.006358,0.000001
19.050000,12.700000,-0.000570,-0.003018,0.000000
25.400000,12.700000,-0.000337,-0.002972,0.000000
25.400000,25.400000,-0.000520,-0.006138,0.000000
19.050000,25.400000,-0.000883,-0.006231,0.000001
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000135,-0.002951,0.000000
25.400000,12.700000,-0.000337,-0.002972,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000052,-0.002950,0.000000
31.750000,12.700000,-0.000135,-0.002951,0.000000
25.400000,12.700000,-0.000337,-0.002972,0.000000
31.750000,12.700000,-0.000135,-0.002951,0.000000
31.750000,25.400000,-0.000184,-0.006084,0.000000
25.400000,25.400000,-0.000520,-0.006138,0.000000
31.750000,12.700000,-0.000135,-0.002951,0.000000
38.100000,12.700000,0.000052,-0.002950,0.000000
38.100000,25.400000,0.000135,-0.006075,0.000000
31.750000,25.400000,-0.000184,-0.006084,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000240,-0.002970,0.000000
