X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000001
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.003068,-0.008343,0.000004
0.000000,12.700000,-0.004098,-0.009121,0.000003
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.002149,-0.007898,0.000003
6.350000,12.700000,-0.003068,-0.008343,0.000004
0.000000,12.700000,-0.004098,-0.009121,0.000003
6.350000,12.700000,-0.003068,-0.008343,0.000004
6.350000,25.400000,-0.004266,-0.016585,0.000004
0.000000,25.400000,-0.005333,-0.016976,0.000004
6.350000,12.700000,-0.003068,-0.008343,0.000004
12.700000,12.700000,-0.002149,-0.007898,0.000003
12.700000,25.400000,-0.003206,-0.016179,0.000004
6.350000,25.400000,-0.004266,-0.016585,0.000004
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.001424,-0.007671,0.000002
12.700000,12.700000,-0.002149,-0.007898,0.000003
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000834,-0.007547,0.000001
19.050000,12.700000,-0.001424,-0.007671,0.000002
12.700000,12.700000,-0.002149,-0.007898,0.000003
19.050000,12.700000,-0.001424,-0.007671,0.000002
19.050000,25.400000,-0.002205,-0.015838,0.000003
12.700000,25.400000,-0.003206,-0.016179,0.000004
19.050000,12.700000,-0.001424,-0.007671,0.000002
25.400000,12.700000,-0.000834,-0.007547,0.000001
25.400000,25.400000,-0.001281,-0.015584,0.000003
19.050000,25.400000,-0.002205,-0.015838,0.000003
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000324,-0.007488,0.000001
25.400000,12.700000,-0.000834,-0.007547,0.000001
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000146,-0.007484,0.000001
31.750000,12.700000,-0.000324,-0.007488,0.000001
25.400000,12.700000,-0.000834,-0.007547,0.000001
31.750000,12.700000,-0.000324,-0.007488,0.000001
31.750000,25.400000,-0.000429,-0.015431,0.000002
25.400000,25.400000,-0.001281,-0.015584,0.000003
31.750000,12.700000,-0.000324,-0.007488,0.000001
38.100000,12.700000,0.000146,-0.007484,0.000001
38.100000,25.400000,0.000377,-0.015402,0.000002
31.750000,25.400000,-0.000429,-0.015431,0.000002
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000616,-0.007538,0.000001
38.100000,12.700000,0.000146,-0.007484,0.000001
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.001127,-0.007654,0.000001
44.450000,12.700000,0.000616,-0.007538,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.001723,-0.007846,0.000002
50.800000,12.700000,0.001127,-0.007654,0.000001
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.002463,-0.008158,0.000003
57.150000,12.700000,0.001723,-0.007846,0.000002
50.800000,12.700000,0.001127,-0.007654,0.000001
57.150000,12.700000,0.001723,-0.007846,0.000002
57.150000,25.400000,0.002959,-0.016178,0.000004
50.800000,25.400000,0.002027,-0.015783,0.000004
57.150000,12.700000,0.001723,-0.007846,0.000002
63.500000,12.700000,0.002463,-0.008158,0.000003
63.500000,25.400000,0.003988,-0.016682,0.000004
57.150000,25.400000,0.002959,-0.016178,0.000004
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000000
69.850000,12.700000,0.003416,-0.008721,0.000004
63.500000,12.700000,0.002463,-0.008158,0.000003
69.850000,0.000000,0.000000,-0.000000,0.000000
76.200000,0.000000,0.000000,0.000000,-0.000001
76.200000,12.700000,0.004495,-0.009667,0.000003
69.850000,12.700000,0.003416,-0.008721,0.000004
63.500000,12.700000,0.002463,-0.008158,0.000003
69.850000,12.700000,0.003416,-0.008721,0.000004
69.850000,25.400000,0.005085,-0.017278,0.000005
63.500000,25.400000,0.003988,-0.016682,0.000004
69.850000,12.700000,0.003416,-0.008721,0.000004
76.200000,12.700000,0.004495,-0.009667,0.000003
76.200000,25.400000,0.006193,-0.017904,0.000004
69.850000,25.400000,0.005085,-0.017278,0.000005
0.000000,25.400000,-0.005333,-0.016976,0.000004
6.350000,25.400000,-0.004266,-0.016585,0.000004
6.350000,38.100000,-0.004660,-0.024850,0.000005
0.000000,38.100000,-0.005768,-0.025086,0.000004
6.350000,25.400000,-0.004266,-0.016585,0.000004
12.700000,25.400000,-0.003206,-0.016179,0.000004
12.700000,38.100000,-0.003544,-0.024514,0.000005
6.350000,38.100000,-0.004660,-0.024850,0.000005
0.000000,38.100000,-0.005768,-0.025086,0.000004
6.350000,38.100000,-0.004660,-0.024850,0.000005
