X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000013
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.003651,-0.020031,0.000029
0.000000,12.700000,-0.006274,-0.021187,0.000025
6.350000,0.000000,-0.000000,-0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.001325,-0.018681,0.000017
6.350000,12.700000,-0.003651,-0.020031,0.000029
0.000000,12.700000,-0.006274,-0.021187,0.000025
6.350000,12.700000,-0.003651,-0.020031,0.000029
6.350000,25.400000,-0.004698,-0.041292,0.000039
0.000000,25.400000,-0.007686,-0.042825,0.000041
6.350000,12.700000,-0.003651,-0.020031,0.000029
12.700000,12.700000,-0.001325,-0.018681,0.000017
12.700000,25.400000,-0.001855,-0.038921,0.000035
6.350000,25.400000,-0.004698,-0.041292,0.000039
12.700000,0.000000,0.000000,0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,0.000439,-0.017424,0.000009
12.700000,12.700000,-0.001325,-0.018681,0.000017
19.050000,0.000000,0.000000,-0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,0.001697,-0.016338,0.000005
19.050000,12.700000,0.000439,-0.017424,0.000009
12.700000,12.700000,-0.001325,-0.018681,0.000017
19.050000,12.700000,0.000439,-0.017424,0.000009
19.050000,25.400000,0.000790,-0.036265,0.000031
12.700000,25.400000,-0.001855,-0.038921,0.000035
19.050000,12.700000,0.000439,-0.017424,0.000009
25.400000,12.700000,0.001697,-0.016338,0.000005
25.400000,25.400000,0.003222,-0.033704,0.000026
19.050000,25.400000,0.000790,-0.036265,0.000031
25.400000,0.000000,0.000000,0.000000,0.000000
31.750000,-0.000000,0.000000,0.000000,0.000000
31.750000,12.700000,0.002527,-0.015631,0.000002
25.400000,12.700000,0.001697,-0.016338,0.000005
31.750000,-0.000000,0.000000,0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,-0.000001
38.100000,12.700000,0.003064,-0.015645,0.000002
31.750000,12.700000,0.002527,-0.015631,0.000002
25.400000,12.700000,0.001697,-0.016338,0.000005
31.750000,12.700000,0.002527,-0.015631,0.000002
31.750000,25.400000,0.005470,-0.031647,0.000023
25.400000,25.400000,0.003222,-0.033704,0.000026
31.750000,12.700000,0.002527,-0.015631,0.000002
38.100000,12.700000,0.003064,-0.015645,0.000002
38.100000,25.400000,0.007605,-0.030767,0.000024
31.750000,25.400000,0.005470,-0.031647,0.000023
38.100000,0.000000,0.000000,0.000000,-0.000001
44.450000,0.000000,0.000000,0.000000,0.000001
44.450000,12.700000,0.003584,-0.016728,0.000000
38.100000,12.700000,0.003064,-0.015645,0.000002
44.450000,0.000000,0.000000,0.000000,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.004570,-0.018870,0.000007
44.450000,12.700000,0.003584,-0.016728,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.006269,-0.021594,0.000017
50.800000,12.700000,0.004570,-0.018870,0.000007
57.150000,-0.000000,0.000000,0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000001
63.500000,12.700000,0.008704,-0.024672,0.000036
57.150000,12.700000,0.006269,-0.021594,0.000017
50.800000,12.700000,0.004570,-0.018870,0.000007
57.150000,12.700000,0.006269,-0.021594,0.000017
57.150000,25.400000,0.016511,-0.045618,0.000094
50.800000,25.400000,0.012442,-0.039424,0.000086
57.150000,12.700000,0.006269,-0.021594,0.000017
63.500000,12.700000,0.008704,-0.024672,0.000036
63.500000,25.400000,0.020504,-0.050966,0.000085
57.150000,25.400000,0.016511,-0.045618,0.000094
63.500000,0.000000,0.000000,0.000000,0.000001
69.850000,0.000000,0.000000,0.000000,0.000001
69.850000,12.700000,0.011916,-0.028490,0.000068
63.500000,12.700000,0.008704,-0.024672,0.000036
69.850000,0.000000,0.000000,0.000000,0.000001
76.200000,0.000000,0.000000,0.000000,-0.000076
76.200000,12.700000,0.015646,-0.033513,0.000055
69.850000,12.700000,0.011916,-0.028490,0.000068
63.500000,12.700000,0.008704,-0.024672,0.000036
69.850000,12.700000,0.011916,-0.028490,0.000068
69.850000,25.400000,0.024335,-0.056447,0.000076
63.500000,25.400000,0.020504,-0.050966,0.000085
69.850000,12.700000,0.011916,-0.028490,0.000068
76.200000,12.700000,0.015646,-0.033513,0.000055
76.200000,25.400000,0.028074,-0.062754,0.000067
69.850000,25.400000,0.024335,-0.056447,0.000076
0.000000,25.400000,-0.007686,-0.042825,0.000041
6.350000,25.400000,-0.004698,-0.041292,0.000039
6.350000,38.100000,-0.007797,-0.064011,0.000048
0.000000,38.100000,-0.011071,-0.067206,0.000055
6.350000,25.400000,-0.004698,-0.041292,0.000039
12.700000,25.400000,-0.001855,-0.038921,0.000035
12.700000,38.100000,-0.004635,-0.060181,0.000047
6.350000,38.100000,-0.007797,-0.064011,0.000048
0.000000,38.100000,-0.011071,-0.067206,0.000055
6.350000,38.100000,-0.007797,-0.064011,0.000048
6.350000,50.800000,-0.015912,-0.087866,0.000053
0.000000,50.800000,-0.019298,-0.093336,0.000060
6.350000,38.100000,-0.007797,-0.064011,0.000048
12.700000,38.100000,-0.004635,-0.060181,0.000047
12.700000,50.800000,-0.012563,-0.082327,0.000055
6.350000,50.800000,-0.015912,-0.087866,0.000053
12.700000,25.400000,-0.001855,-0.038921,0.000035
19.050000,25.400000,0.000790,-0.036265,0.000031
19.050000,38.100000,-0.001505,-0.056006,0.000047
12.700000,38.100000,-0.004635,-0.060181,0.000047
19.050000,25.400000,0.000790,-0.036265,0.000031
25.400000,25.400000,0.003222,-0.033704,0.000026
25.400000,38.100000,0.001562,-0.051762,0.000044
19.050000,38.100000,-0.001505,-0.056006,0.000047
12.700000,38.100000,-0.004635,-0.060181,0.000047
19.050000,38.100000,-0.001505,-0.056006,0.000047
19.050000,50.800000,-0.009146,-0.076413,0.000058
12.700000,50.800000,-0.012563,-0.082327,0.000055
19.050000,38.100000,-0.001505,-0.056006,0.000047
25.400000,38.100000,0.001562,-0.051762,0.000044
25.400000,50.800000,-0.005797,-0.069910,0.000051
19.050000,50.800000,-0.009146,-0.076413,0.000058
25.400000,25.400000,0.003222,-0.033704,0.000026
31.750000,25.400000,0.005470,-0.031647,0.000023
31.750000,38.100000,0.004470,-0.047815,0.000037
25.400000,38.100000,0.001562,-0.051762,0.000044
31.750000,25.400000,0.005470,-0.031647,0.000023
38.100000,25.400000,0.007605,-0.030767,0.000024
38.100000,38.100000,0.007046,-0.044625,0.000032
31.750000,38.100000,0.004470,-0.047815,0.000037
25.400000,38.100000,0.001562,-0.051762,0.000044
31.750000,38.100000,0.004470,-0.047815,0.000037
31.750000,50.800000,-0.002844,-0.062833,0.000034
25.400000,50.800000,-0.005797,-0.069910,0.000051
31.750000,38.100000,0.004470,-0.047815,0.000037
38.100000,38.100000,0.007046,-0.044625,0.000032
38.100000,50.800000,-0.000678,-0.055652,0.000017
31.750000,50.800000,-0.002844,-0.062833,0.000034
57.150000,25.400000,0.016511,-0.045618,0.000094
63.500000,25.400000,0.020504,-0.050966,0.000085
63.500000,38.100000,0.036105,-0.077595,0.000090
57.150000,38.100000,0.032164,-0.071985,0.000084
57.150000,38.100000,0.032164,-0.071985,0.000084
63.500000,38.100000,0.036105,-0.077595,0.000090
63.500000,50.800000,0.051622,-0.104640,0.000074
57.150000,50.800000,0.047436,-0.101399,0.000175
63.500000,25.400000,0.020504,-0.050966,0.000085
69.850000,25.400000,0.024335,-0.056447,0.000076
69.850000,38.100000,0.039811,-0.082940,0.000066
63.500000,38.100000,0.036105,-0.077595,0.000090
69.850000,25.400000,0.024335,-0.056447,0.000076
76.200000,25.400000,0.028074,-0.062754,0.000067
76.200000,38.100000,0.043179,-0.089601,0.000049
69.850000,38.100000,0.039811,-0.082940,0.000066
63.500000,38.100000,0.036105,-0.077595,0.000090
69.850000,38.100000,0.039811,-0.082940,0.000066
69.850000,50.800000,0.054799,-0.107081,0.000044
63.500000,50.800000,0.051622,-0.104640,0.000074
69.850000,38.100000,0.039811,-0.082940,0.000066
76.200000,38.100000,0.043179,-0.089601,0.000049
76.200000,50.800000,0.057466,-0.111046,0.000023
69.850000,50.800000,0.054799,-0.107081,0.000044
0.000000,50.800000,-0.019298,-0.093336,0.000060
6.350000,50.800000,-0.015912,-0.087866,0.000053
6.350000,63.500000,-0.029678,-0.111872,0.000052
-0.000000,63.500000,-0.032919,-0.119034,0.000050
6.350000,50.800000,-0.015912,-0.087866,0.000053
12.700000,50.800000,-0.012563,-0.082327,0.000055
12.700000,63.500000,-0.026297,-0.105282,0.000061
6.350000,63.500000,-0.029678,-0.111872,0.000052
-0.000000,63.500000,-0.032919,-0.119034,0.000050
6.350000,63.500000,-0.029678,-0.111872,0.000052
6.350000,76.200000,-0.046384,-0.134922,0.000045
0.000000,76.200000,-0.049200,-0.141447,0.000030
6.350000,63.500000,-0.029678,-0.111872,0.000052
12.700000,63.500000,-0.026297,-0.105282,0.000061
12.700000,76.200000,-0.043110,-0.129255,0.000066
6.350000,76.200000,-0.046384,-0.134922,0.000045
12.700000,50.800000,-0.012563,-0.082327,0.000055
19.050000,50.800000,-0.009146,-0.076413,0.000058
19.050000,63.500000,-0.022745,-0.098122,0.000066
12.700000,63.500000,-0.026297,-0.105282,0.000061
19.050000,50.800000,-0.009146,-0.076413,0.000058
25.400000,50.800000,-0.005797,-0.069910,0.000051
25.400000,63.500000,-0.019213,-0.089480,0.000061
19.050000,63.500000,-0.022745,-0.098122,0.000066
12.700000,63.500000,-0.026297,-0.105282,0.000061
19.050000,63.500000,-0.022745,-0.098122,0.000066
19.050000,76.200000,-0.039360,-0.122113,0.000085
12.700000,76.200000,-0.043110,-0.129255,0.000066
19.050000,63.500000,-0.022745,-0.098122,0.000066
25.400000,63.500000,-0.019213,-0.089480,0.000061
25.400000,76.200000,-0.035866,-0.111601,0.000061
19.050000,76.200000,-0.039360,-0.122113,0.000085
25.400000,50.800000,-0.005797,-0.069910,0.000051
31.750000,50.800000,-0.002844,-0.062833,0.000034
31.750000,63.500000,-0.016013,-0.078336,0.000051
25.400000,63.500000,-0.019213,-0.089480,0.000061
57.150000,50.800000,0.047436,-0.101399,0.000175
63.500000,50.800000,0.051622,-0.104640,0.000074
63.500000,63.500000,0.057276,-0.130119,0.000009
57.150000,63.500000,0.056253,-0.132971,-0.000001
57.150000,63.500000,0.056253,-0.132971,-0.000001
63.500000,63.500000,0.057276,-0.130119,0.000009
63.500000,76.200000,0.043773,-0.155255,0.000068
57.150000,76.200000,0.039933,-0.162751,0.000091
63.500000,50.800000,0.051622,-0.104640,0.000074
69.850000,50.800000,0.054799,-0.107081,0.000044
69.850000,63.500000,0.059188,-0.128173,0.000020
63.500000,63.500000,0.057276,-0.130119,0.000009
69.850000,50.800000,0.054799,-0.107081,0.000044
76.200000,50.800000,0.057466,-0.111046,0.000023
76.200000,63.500000,0.061338,-0.126201,0.000014
69.850000,63.500000,0.059188,-0.128173,0.000020
63.500000,63.500000,0.057276,-0.130119,0.000009
69.850000,63.500000,0.059188,-0.128173,0.000020
69.850000,76.200000,0.047072,-0.149414,0.000046
63.500000,76.200000,0.043773,-0.155255,0.000068
69.850000,63.500000,0.059188,-0.128173,0.000020
76.200000,63.500000,0.061338,-0.126201,0.000014
76.200000,76.200000,0.049882,-0.142714,0.000029
69.850000,76.200000,0.047072,-0.149414,0.000046
0.000000,76.200000,-0.049200,-0.141447,0.000030
6.350000,76.200000,-0.046384,-0.134922,0.000045
6.350000,88.900000,-0.058309,-0.156180,0.000021
-0.000000,88.900000,-0.060489,-0.158208,0.000015
6.350000,76.200000,-0.046384,-0.134922,0.000045
12.700000,76.200000,-0.043110,-0.129255,0.000066
12.700000,88.900000,-0.056307,-0.154258,0.000011
6.350000,88.900000,-0.058309,-0.156180,0.000021
-0.000000,88.900000,-0.060489,-0.158208,0.000015
6.350000,88.900000,-0.058309,-0.156180,0.000021
6.350000,101.600000,-0.054471,-0.177136,0.000041
0.000000,101.600000,-0.057093,-0.173351,0.000022
6.350000,88.900000,-0.058309,-0.156180,0.000021
12.700000,88.900000,-0.056307,-0.154258,0.000011
12.700000,101.600000,-0.051434,-0.179393,0.000065
6.350000,101.600000,-0.054471,-0.177136,0.000041
12.700000,76.200000,-0.043110,-0.129255,0.000066
19.050000,76.200000,-0.039360,-0.122113,0.000085
19.050000,88.900000,-0.055042,-0.151471,0.000006
12.700000,88.900000,-0.056307,-0.154258,0.000011
12.700000,88.900000,-0.056307,-0.154258,0.000011
19.050000,88.900000,-0.055042,-0.151471,0.000006
19.050000,101.600000,-0.047572,-0.182254,0.000148
12.700000,101.600000,-0.051434,-0.179393,0.000065
50.800000,76.200000,0.036418,-0.173899,0.000065
57.150000,76.200000,0.039933,-0.162751,0.000091
57.150000,88.900000,0.022902,-0.186713,0.000066
50.800000,88.900000,0.019399,-0.195684,0.000060
57.150000,76.200000,0.039933,-0.162751,0.000091
63.500000,76.200000,0.043773,-0.155255,0.000068
63.500000,88.900000,0.026467,-0.179292,0.000062
57.150000,88.900000,0.022902,-0.186713,0.000066
50.800000,88.900000,0.019399,-0.195684,0.000060
57.150000,88.900000,0.022902,-0.186713,0.000066
57.150000,101.600000,0.009040,-0.208230,0.000057
50.800000,101.600000,0.005731,-0.214870,0.000049
57.150000,88.900000,0.022902,-0.186713,0.000066
63.500000,88.900000,0.026467,-0.179292,0.000062
63.500000,101.600000,0.012442,-0.202174,0.000055
57.150000,101.600000,0.009040,-0.208230,0.000057
63.500000,76.200000,0.043773,-0.155255,0.000068
69.850000,76.200000,0.047072,-0.149414,0.000046
69.850000,88.900000,0.029863,-0.172494,0.000053
63.500000,88.900000,0.026467,-0.179292,0.000062
69.850000,76.200000,0.047072,-0.149414,0.000046
76.200000,76.200000,0.049882,-0.142714,0.000029
76.200000,88.900000,0.033113,-0.165132,0.000050
69.850000,88.900000,0.029863,-0.172494,0.000053
63.500000,88.900000,0.026467,-0.179292,0.000062
69.850000,88.900000,0.029863,-0.172494,0.000053
69.850000,101.600000,0.015789,-0.196505,0.000053
63.500000,101.600000,0.012442,-0.202174,0.000055
69.850000,88.900000,0.029863,-0.172494,0.000053
76.200000,88.900000,0.033113,-0.165132,0.000050
76.200000,101.600000,0.019181,-0.190925,0.000061
69.850000,101.600000,0.015789,-0.196505,0.000053
0.000000,101.600000,-0.057093,-0.173351,0.000022
6.350000,101.600000,-0.054471,-0.177136,0.000041
6.350000,114.300000,-0.039705,-0.201108,0.000066
-0.000000,114.300000,-0.043059,-0.194554,0.000048
6.350000,101.600000,-0.054471,-0.177136,0.000041
12.700000,101.600000,-0.051434,-0.179393,0.000065
12.700000,114.300000,-0.035983,-0.206295,0.000094
6.350000,114.300000,-0.039705,-0.201108,0.000066
-0.000000,114.300000,-0.043059,-0.194554,0.000048
6.350000,114.300000,-0.039705,-0.201108,0.000066
6.350000,127.000000,-0.024346,-0.227550,0.000076
0.000000,127.000000,-0.028077,-0.221305,0.000066
6.350000,114.300000,-0.039705,-0.201108,0.000066
12.700000,114.300000,-0.035983,-0.206295,0.000094
12.700000,127.000000,-0.020519,-0.232945,0.000085
6.350000,127.000000,-0.024346,-0.227550,0.000076
12.700000,101.600000,-0.051434,-0.179393,0.000065
19.050000,101.600000,-0.047572,-0.182254,0.000148
19.050000,114.300000,-0.031970,-0.211739,0.000092
12.700000,114.300000,-0.035983,-0.206295,0.000094
12.700000,114.300000,-0.035983,-0.206295,0.000094
19.050000,114.300000,-0.031970,-0.211739,0.000092
19.050000,127.000000,-0.016542,-0.238166,0.000091
12.700000,127.000000,-0.020519,-0.232945,0.000085
38.100000,101.600000,0.000782,-0.229252,0.000012
44.450000,101.600000,0.002849,-0.222050,0.000030
44.450000,114.300000,-0.004602,-0.236623,0.000036
38.100000,114.300000,-0.007133,-0.239710,0.000032
44.450000,101.600000,0.002849,-0.222050,0.000030
50.800000,101.600000,0.005731,-0.214870,0.000049
50.800000,114.300000,-0.001723,-0.232704,0.000043
44.450000,114.300000,-0.004602,-0.236623,0.000036
44.450000,114.300000,-0.004602,-0.236623,0.000036
50.800000,114.300000,-0.001723,-0.232704,0.000043
50.800000,127.000000,-0.003300,-0.250545,0.000025
44.450000,127.000000,-0.005507,-0.252528,0.000022
50.800000,101.600000,0.005731,-0.214870,0.000049
57.150000,101.600000,0.009040,-0.208230,0.000057
57.150000,114.300000,0.001321,-0.228433,0.000047
50.800000,114.300000,-0.001723,-0.232704,0.000043
57.150000,101.600000,0.009040,-0.208230,0.000057
63.500000,101.600000,0.012442,-0.202174,0.000055
63.500000,114.300000,0.004434,-0.224207,0.000047
57.150000,114.300000,0.001321,-0.228433,0.000047
50.800000,114.300000,-0.001723,-0.232704,0.000043
57.150000,114.300000,0.001321,-0.228433,0.000047
57.150000,127.000000,-0.000902,-0.248003,0.000030
50.800000,127.000000,-0.003300,-0.250545,0.000025
57.150000,114.300000,0.001321,-0.228433,0.000047
63.500000,114.300000,0.004434,-0.224207,0.000047
63.500000,127.000000,0.001718,-0.245342,0.000035
57.150000,127.000000,-0.000902,-0.248003,0.000030
63.500000,101.600000,0.012442,-0.202174,0.000055
69.850000,101.600000,0.015789,-0.196505,0.000053
69.850000,114.300000,0.007586,-0.220327,0.000048
63.500000,114.300000,0.004434,-0.224207,0.000047
69.850000,101.600000,0.015789,-0.196505,0.000053
76.200000,101.600000,0.019181,-0.190925,0.000061
76.200000,114.300000,0.010858,-0.217107,0.000055
69.850000,114.300000,0.007586,-0.220327,0.000048
63.500000,114.300000,0.004434,-0.224207,0.000047
69.850000,114.300000,0.007586,-0.220327,0.000048
69.850000,127.000000,0.004542,-0.242968,0.000039
63.500000,127.000000,0.001718,-0.245342,0.000035
69.850000,114.300000,0.007586,-0.220327,0.000048
76.200000,114.300000,0.010858,-0.217107,0.000055
76.200000,127.000000,0.007518,-0.241456,0.000040
69.850000,127.000000,0.004542,-0.242968,0.000039
0.000000,127.000000,-0.028077,-0.221305,0.000066
6.350000,127.000000,-0.024346,-0.227550,0.000076
6.350000,139.700000,-0.011980,-0.255488,0.000068
0.000000,139.700000,-0.015707,-0.250479,0.000055
6.350000,127.000000,-0.024346,-0.227550,0.000076
12.700000,127.000000,-0.020519,-0.232945,0.000085
12.700000,139.700000,-0.008767,-0.259264,0.000036
6.350000,139.700000,-0.011980,-0.255488,0.000068
0.000000,139.700000,-0.015707,-0.250479,0.000055
6.350000,139.700000,-0.011980,-0.255488,0.000068
6.350000,152.400000,0.000000,-0.284000,0.000001
0.000000,152.400000,0.000000,-0.284000,-0.000076
6.350000,139.700000,-0.011980,-0.255488,0.000068
12.700000,139.700000,-0.008767,-0.259264,0.000036
12.700000,152.400000,0.000000,-0.284000,0.000000
6.350000,152.400000,0.000000,-0.284000,0.000001
12.700000,127.000000,-0.020519,-0.232945,0.000085
19.050000,127.000000,-0.016542,-0.238166,0.000091
19.050000,139.700000,-0.006320,-0.262286,0.000018
12.700000,139.700000,-0.008767,-0.259264,0.000036
19.050000,127.000000,-0.016542,-0.238166,0.000091
25.400000,127.000000,-0.012511,-0.244110,0.000066
25.400000,139.700000,-0.004584,-0.264966,0.000007
19.050000,139.700000,-0.006320,-0.262286,0.000018
12.700000,139.700000,-0.008767,-0.259264,0.000036
19.050000,139.700000,-0.006320,-0.262286,0.000018
19.050000,152.400000,-0.000000,-0.284000,0.000000
12.700000,152.400000,0.000000,-0.284000,0.000000
19.050000,139.700000,-0.006320,-0.262286,0.000018
25.400000,139.700000,-0.004584,-0.264966,0.000007
25.400000,152.400000,-0.000000,-0.284000,0.000001
19.050000,152.400000,0.000000,-0.284000,0.000000
25.400000,139.700000,-0.004584,-0.264966,0.000007
31.750000,139.700000,-0.003544,-0.267127,-0.000001
31.750000,152.400000,-0.000000,-0.284000,0.000002
25.400000,152.400000,0.000000,-0.284000,0.000001
31.750000,139.700000,-0.003544,-0.267127,-0.000001
38.100000,139.700000,-0.003001,-0.268299,0.000002
38.100000,152.400000,0.000000,-0.284000,-0.000001
31.750000,152.400000,0.000000,-0.284000,0.000002
44.450000,127.000000,-0.005507,-0.252528,0.000022
50.800000,127.000000,-0.003300,-0.250545,0.000025
