X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000006
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.005657,-0.016083,0.000016
0.000000,12.700000,-0.007653,-0.017538,0.000012
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.003880,-0.015196,0.000010
6.350000,12.700000,-0.005657,-0.016083,0.000016
0.000000,12.700000,-0.007653,-0.017538,0.000012
6.350000,12.700000,-0.005657,-0.016083,0.000016
6.350000,25.400000,-0.007847,-0.032077,0.000018
0.000000,25.400000,-0.009937,-0.032893,0.000016
6.350000,12.700000,-0.005657,-0.016083,0.000016
12.700000,12.700000,-0.003880,-0.015196,0.000010
12.700000,25.400000,-0.005784,-0.031170,0.000016
6.350000,25.400000,-0.007847,-0.032077,0.000018
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.002489,-0.014702,0.000006
12.700000,12.700000,-0.003880,-0.015196,0.000010
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001372,-0.014406,0.000004
19.050000,12.700000,-0.002489,-0.014702,0.000006
12.700000,12.700000,-0.003880,-0.015196,0.000010
19.050000,12.700000,-0.002489,-0.014702,0.000006
19.050000,25.400000,-0.003843,-0.030361,0.000014
12.700000,25.400000,-0.005784,-0.031170,0.000016
19.050000,12.700000,-0.002489,-0.014702,0.000006
25.400000,12.700000,-0.001372,-0.014406,0.000004
25.400000,25.400000,-0.002060,-0.029722,0.000011
19.050000,25.400000,-0.003843,-0.030361,0.000014
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000429,-0.014252,0.000003
25.400000,12.700000,-0.001372,-0.014406,0.000004
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000426,-0.014239,0.000003
31.750000,12.700000,-0.000429,-0.014252,0.000003
25.400000,12.700000,-0.001372,-0.014406,0.000004
31.750000,12.700000,-0.000429,-0.014252,0.000003
31.750000,25.400000,-0.000431,-0.029312,0.000009
25.400000,25.400000,-0.002060,-0.029722,0.000011
31.750000,12.700000,-0.000429,-0.014252,0.000003
38.100000,12.700000,0.000426,-0.014239,0.000003
38.100000,25.400000,0.001087,-0.029217,0.000008
31.750000,25.400000,-0.000431,-0.029312,0.000009
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001278,-0.014382,0.000003
