X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000007
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.005761,-0.016408,0.000017
0.000000,12.700000,-0.007798,-0.017892,0.000013
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.003948,-0.015500,0.000010
6.350000,12.700000,-0.005761,-0.016408,0.000017
0.000000,12.700000,-0.007798,-0.017892,0.000013
6.350000,12.700000,-0.005761,-0.016408,0.000017
6.350000,25.400000,-0.007996,-0.032730,0.000019
0.000000,25.400000,-0.010130,-0.033568,0.000017
6.350000,12.700000,-0.005761,-0.016408,0.000017
12.700000,12.700000,-0.003948,-0.015500,0.000010
12.700000,25.400000,-0.005891,-0.031796,0.000017
6.350000,25.400000,-0.007996,-0.032730,0.000019
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.002529,-0.014992,0.000006
12.700000,12.700000,-0.003948,-0.015500,0.000010
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001391,-0.014687,0.000004
19.050000,12.700000,-0.002529,-0.014992,0.000006
12.700000,12.700000,-0.003948,-0.015500,0.000010
19.050000,12.700000,-0.002529,-0.014992,0.000006
19.050000,25.400000,-0.003909,-0.030962,0.000014
12.700000,25.400000,-0.005891,-0.031796,0.000017
19.050000,12.700000,-0.002529,-0.014992,0.000006
25.400000,12.700000,-0.001391,-0.014687,0.000004
25.400000,25.400000,-0.002089,-0.030300,0.000012
19.050000,25.400000,-0.003909,-0.030962,0.000014
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000430,-0.014526,0.000003
25.400000,12.700000,-0.001391,-0.014687,0.000004
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000440,-0.014512,0.000003
31.750000,12.700000,-0.000430,-0.014526,0.000003
25.400000,12.700000,-0.001391,-0.014687,0.000004
31.750000,12.700000,-0.000430,-0.014526,0.000003
31.750000,25.400000,-0.000426,-0.029875,0.000010
25.400000,25.400000,-0.002089,-0.030300,0.000012
31.750000,12.700000,-0.000430,-0.014526,0.000003
38.100000,12.700000,0.000440,-0.014512,0.000003
38.100000,25.400000,0.001122,-0.029774,0.000009
31.750000,25.400000,-0.000426,-0.029875,0.000010
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001306,-0.014659,0.000003
38.100000,12.700000,0.000440,-0.014512,0.000003
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.002261,-0.014980,0.000004
44.450000,12.700000,0.001306,-0.014659,0.000003
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.003408,-0.015491,0.000006
50.800000,12.700000,0.002261,-0.014980,0.000004
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.004870,-0.016266,0.000011
57.150000,12.700000,0.003408,-0.015491,0.000006
50.800000,12.700000,0.002261,-0.014980,0.000004
57.150000,12.700000,0.003408,-0.015491,0.000006
57.150000,25.400000,0.006148,-0.031919,0.000015
50.800000,25.400000,0.004296,-0.030823,0.000012
57.150000,12.700000,0.003408,-0.015491,0.000006
63.500000,12.700000,0.004870,-0.016266,0.000011
63.500000,25.400000,0.008218,-0.033271,0.000019
57.150000,25.400000,0.006148,-0.031919,0.000015
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000000
69.850000,12.700000,0.006781,-0.017536,0.000019
63.500000,12.700000,0.004870,-0.016266,0.000011
69.850000,0.000000,0.000000,-0.000000,0.000000
76.200000,0.000000,0.000000,0.000000,-0.000009
76.200000,12.700000,0.008967,-0.019528,0.000015
69.850000,12.700000,0.006781,-0.017536,0.000019
63.500000,12.700000,0.004870,-0.016266,0.000011
69.850000,12.700000,0.006781,-0.017536,0.000019
69.850000,25.400000,0.010441,-0.034815,0.000021
63.500000,25.400000,0.008218,-0.033271,0.000019
69.850000,12.700000,0.006781,-0.017536,0.000019
76.200000,12.700000,0.008967,-0.019528,0.000015
76.200000,25.400000,0.012705,-0.036397,0.000019
69.850000,25.400000,0.010441,-0.034815,0.000021
0.000000,25.400000,-0.010130,-0.033568,0.000017
6.350000,25.400000,-0.007996,-0.032730,0.000019
6.350000,38.100000,-0.009013,-0.049211,0.000020
0.000000,38.100000,-0.011244,-0.049939,0.000020
6.350000,25.400000,-0.007996,-0.032730,0.000019
12.700000,25.400000,-0.005891,-0.031796,0.000017
12.700000,38.100000,-0.006768,-0.048274,0.000021
6.350000,38.100000,-0.009013,-0.049211,0.000020
0.000000,38.100000,-0.011244,-0.049939,0.000020
6.350000,38.100000,-0.009013,-0.049211,0.000020
6.350000,50.800000,-0.010404,-0.066056,0.000021
0.000000,50.800000,-0.012688,-0.067043,0.000022
6.350000,38.100000,-0.009013,-0.049211,0.000020
12.700000,38.100000,-0.006768,-0.048274,0.000021
12.700000,50.800000,-0.008100,-0.065002,0.000022
6.350000,50.800000,-0.010404,-0.066056,0.000021
12.700000,25.400000,-0.005891,-0.031796,0.000017
19.050000,25.400000,-0.003909,-0.030962,0.000014
19.050000,38.100000,-0.004504,-0.047278,0.000021
12.700000,38.100000,-0.006768,-0.048274,0.000021
19.050000,25.400000,-0.003909,-0.030962,0.000014
25.400000,25.400000,-0.002089,-0.030300,0.000012
25.400000,38.100000,-0.002247,-0.046316,0.000021
19.050000,38.100000,-0.004504,-0.047278,0.000021
12.700000,38.100000,-0.006768,-0.048274,0.000021
19.050000,38.100000,-0.004504,-0.047278,0.000021
19.050000,50.800000,-0.005715,-0.063917,0.000025
12.700000,50.800000,-0.008100,-0.065002,0.000022
19.050000,38.100000,-0.004504,-0.047278,0.000021
25.400000,38.100000,-0.002247,-0.046316,0.000021
25.400000,50.800000,-0.003171,-0.062794,0.000030
19.050000,50.800000,-0.005715,-0.063917,0.000025
25.400000,25.400000,-0.002089,-0.030300,0.000012
31.750000,25.400000,-0.000426,-0.029875,0.000010
31.750000,38.100000,-0.000054,-0.045499,0.000019
25.400000,38.100000,-0.002247,-0.046316,0.000021
31.750000,25.400000,-0.000426,-0.029875,0.000010
38.100000,25.400000,0.001122,-0.029774,0.000009
38.100000,38.100000,0.001981,-0.045075,0.000015
31.750000,38.100000,-0.000054,-0.045499,0.000019
