X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.000912,-0.002459,0.000000
0.000000,12.700000,-0.001215,-0.002689,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000642,-0.002328,0.000000
6.350000,12.700000,-0.000912,-0.002459,0.000000
0.000000,12.700000,-0.001215,-0.002689,0.000000
6.350000,12.700000,-0.000912,-0.002459,0.000000
6.350000,25.400000,-0.001269,-0.004884,0.000000
0.000000,25.400000,-0.001583,-0.004997,0.000000
6.350000,12.700000,-0.000912,-0.002459,0.000000
12.700000,12.700000,-0.000642,-0.002328,0.000000
12.700000,25.400000,-0.000957,-0.004769,0.000000
6.350000,25.400000,-0.001269,-0.004884,0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000428,-0.002263,0.000000
12.700000,12.700000,-0.000642,-0.002328,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000253,-0.002229,0.000000
19.050000,12.700000,-0.000428,-0.002263,0.000000
12.700000,12.700000,-0.000642,-0.002328,0.000000
19.050000,12.700000,-0.000428,-0.002263,0.000000
19.050000,25.400000,-0.000663,-0.004673,0.000000
12.700000,25.400000,-0.000957,-0.004769,0.000000
19.050000,12.700000,-0.000428,-0.002263,0.000000
25.400000,12.700000,-0.000253,-0.002229,0.000000
25.400000,25.400000,-0.000390,-0.004604,0.000000
19.050000,25.400000,-0.000663,-0.004673,0.000000
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000101,-0.002213,0.000000
25.400000,12.700000,-0.000253,-0.002229,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000039,-0.002212,0.000000
31.750000,12.700000,-0.000101,-0.002213,0.000000
25.400000,12.700000,-0.000253,-0.002229,0.000000
31.750000,12.700000,-0.000101,-0.002213,0.000000
31.750000,25.400000,-0.000138,-0.004563,0.000000
25.400000,25.400000,-0.000390,-0.004604,0.000000
31.750000,12.700000,-0.000101,-0.002213,0.000000
38.100000,12.700000,0.000039,-0.002212,0.000000
38.100000,25.400000,0.000101,-0.004556,0.000000
31.750000,25.400000,-0.000138,-0.004563,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000180,-0.002227,0.000000
