X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000012
6.350000,0.000000,0.000000,0.000000,0.000001
6.350000,12.700000,-0.006815,-0.019872,0.000026
0.000000,12.700000,-0.009295,-0.021694,0.000020
6.350000,0.000000,-0.000000,-0.000000,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
12.700000,12.700000,-0.004609,-0.018700,0.000015
6.350000,12.700000,-0.006815,-0.019872,0.000026
0.000000,12.700000,-0.009295,-0.021694,0.000020
6.350000,12.700000,-0.006815,-0.019872,0.000026
6.350000,25.400000,-0.009655,-0.039708,0.000029
0.000000,25.400000,-0.012265,-0.040898,0.000027
6.350000,12.700000,-0.006815,-0.019872,0.000026
12.700000,12.700000,-0.004609,-0.018700,0.000015
12.700000,25.400000,-0.007081,-0.038398,0.000027
6.350000,25.400000,-0.009655,-0.039708,0.000029
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.002887,-0.017995,0.000009
12.700000,12.700000,-0.004609,-0.018700,0.000015
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001513,-0.017532,0.000006
19.050000,12.700000,-0.002887,-0.017995,0.000009
12.700000,12.700000,-0.004609,-0.018700,0.000015
19.050000,12.700000,-0.002887,-0.017995,0.000009
19.050000,25.400000,-0.004643,-0.037202,0.000023
12.700000,25.400000,-0.007081,-0.038398,0.000027
19.050000,12.700000,-0.002887,-0.017995,0.000009
25.400000,12.700000,-0.001513,-0.017532,0.000006
25.400000,25.400000,-0.002384,-0.036207,0.000019
19.050000,25.400000,-0.004643,-0.037202,0.000023
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000371,-0.017261,0.000004
25.400000,12.700000,-0.001513,-0.017532,0.000006
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000641,-0.017204,0.000004
31.750000,12.700000,-0.000371,-0.017261,0.000004
25.400000,12.700000,-0.001513,-0.017532,0.000006
31.750000,12.700000,-0.000371,-0.017261,0.000004
31.750000,25.400000,-0.000310,-0.035498,0.000016
25.400000,25.400000,-0.002384,-0.036207,0.000019
31.750000,12.700000,-0.000371,-0.017261,0.000004
38.100000,12.700000,0.000641,-0.017204,0.000004
38.100000,25.400000,0.001606,-0.035231,0.000014
31.750000,25.400000,-0.000310,-0.035498,0.000016
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001636,-0.017401,0.000004
38.100000,12.700000,0.000641,-0.017204,0.000004
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.002745,-0.017879,0.000006
44.450000,12.700000,0.001636,-0.017401,0.000004
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.004109,-0.018645,0.000009
50.800000,12.700000,0.002745,-0.017879,0.000006
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.005882,-0.019760,0.000017
57.150000,12.700000,0.004109,-0.018645,0.000009
50.800000,12.700000,0.002745,-0.017879,0.000006
57.150000,12.700000,0.004109,-0.018645,0.000009
57.150000,25.400000,0.007782,-0.038432,0.000025
50.800000,25.400000,0.005469,-0.036741,0.000019
57.150000,12.700000,0.004109,-0.018645,0.000009
63.500000,12.700000,0.005882,-0.019760,0.000017
63.500000,25.400000,0.010385,-0.040453,0.000032
57.150000,25.400000,0.007782,-0.038432,0.000025
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000001
69.850000,12.700000,0.008224,-0.021480,0.000031
63.500000,12.700000,0.005882,-0.019760,0.000017
69.850000,0.000000,0.000000,-0.000000,0.000001
76.200000,0.000000,0.000000,0.000000,-0.000018
76.200000,12.700000,0.010922,-0.024040,0.000024
69.850000,12.700000,0.008224,-0.021480,0.000031
63.500000,12.700000,0.005882,-0.019760,0.000017
69.850000,12.700000,0.008224,-0.021480,0.000031
69.850000,25.400000,0.013154,-0.042707,0.000035
63.500000,25.400000,0.010385,-0.040453,0.000032
