X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000001
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.002309,-0.006227,0.000002
0.000000,12.700000,-0.003077,-0.006811,0.000002
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.001623,-0.005897,0.000001
6.350000,12.700000,-0.002309,-0.006227,0.000002
0.000000,12.700000,-0.003077,-0.006811,0.000002
6.350000,12.700000,-0.002309,-0.006227,0.000002
6.350000,25.400000,-0.003212,-0.012371,0.000002
0.000000,25.400000,-0.004006,-0.012657,0.000002
6.350000,12.700000,-0.002309,-0.006227,0.000002
12.700000,12.700000,-0.001623,-0.005897,0.000001
12.700000,25.400000,-0.002422,-0.012078,0.000002
6.350000,25.400000,-0.003212,-0.012371,0.000002
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.001082,-0.005732,0.000001
12.700000,12.700000,-0.001623,-0.005897,0.000001
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000639,-0.005645,0.000001
19.050000,12.700000,-0.001082,-0.005732,0.000001
12.700000,12.700000,-0.001623,-0.005897,0.000001
19.050000,12.700000,-0.001082,-0.005732,0.000001
19.050000,25.400000,-0.001676,-0.011835,0.000002
12.700000,25.400000,-0.002422,-0.012078,0.000002
19.050000,12.700000,-0.001082,-0.005732,0.000001
25.400000,12.700000,-0.000639,-0.005645,0.000001
25.400000,25.400000,-0.000986,-0.011658,0.000002
19.050000,25.400000,-0.001676,-0.011835,0.000002
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000255,-0.005605,0.000000
25.400000,12.700000,-0.000639,-0.005645,0.000001
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000100,-0.005603,0.000000
31.750000,12.700000,-0.000255,-0.005605,0.000000
25.400000,12.700000,-0.000639,-0.005645,0.000001
31.750000,12.700000,-0.000255,-0.005605,0.000000
31.750000,25.400000,-0.000347,-0.011555,0.000001
25.400000,25.400000,-0.000986,-0.011658,0.000002
31.750000,12.700000,-0.000255,-0.005605,0.000000
38.100000,12.700000,0.000100,-0.005603,0.000000
38.100000,25.400000,0.000259,-0.011538,0.000001
31.750000,25.400000,-0.000347,-0.011555,0.000001
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000456,-0.005641,0.000000
38.100000,12.700000,0.000100,-0.005603,0.000000
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.000842,-0.005721,0.000001
44.450000,12.700000,0.000456,-0.005641,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.001289,-0.005855,0.000001
50.800000,12.700000,0.000842,-0.005721,0.000001
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.001843,-0.006078,0.000001
57.150000,12.700000,0.001289,-0.005855,0.000001
50.800000,12.700000,0.000842,-0.005721,0.000001
57.150000,12.700000,0.001289,-0.005855,0.000001
57.150000,25.400000,0.002199,-0.012078,0.000002
50.800000,25.400000,0.001500,-0.011804,0.000003
57.150000,12.700000,0.001289,-0.005855,0.000001
63.500000,12.700000,0.001843,-0.006078,0.000001
63.500000,25.400000,0.002965,-0.012428,0.000002
57.150000,25.400000,0.002199,-0.012078,0.000002
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000000
69.850000,12.700000,0.002552,-0.006488,0.000002
63.500000,12.700000,0.001843,-0.006078,0.000001
69.850000,0.000000,0.000000,-0.000000,0.000000
76.200000,0.000000,0.000000,0.000000,-0.000001
76.200000,12.700000,0.003354,-0.007188,0.000002
69.850000,12.700000,0.002552,-0.006488,0.000002
63.500000,12.700000,0.001843,-0.006078,0.000001
69.850000,12.700000,0.002552,-0.006488,0.000002
69.850000,25.400000,0.003781,-0.012848,0.000003
63.500000,25.400000,0.002965,-0.012428,0.000002
69.850000,12.700000,0.002552,-0.006488,0.000002
76.200000,12.700000,0.003354,-0.007188,0.000002
76.200000,25.400000,0.004603,-0.013294,0.000002
69.850000,25.400000,0.003781,-0.012848,0.000003
0.000000,25.400000,-0.004006,-0.012657,0.000002
6.350000,25.400000,-0.003212,-0.012371,0.000002
6.350000,38.100000,-0.003490,-0.018522,0.000003
0.000000,38.100000,-0.004313,-0.018679,0.000002
6.350000,25.400000,-0.003212,-0.012371,0.000002
12.700000,25.400000,-0.002422,-0.012078,0.000002
12.700000,38.100000,-0.002661,-0.018292,0.000003
6.350000,38.100000,-0.003490,-0.018522,0.000003
0.000000,38.100000,-0.004313,-0.018679,0.000002
6.350000,38.100000,-0.003490,-0.018522,0.000003
