X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.000122,-0.000328,0.000000
0.000000,12.700000,-0.000162,-0.000359,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000086,-0.000310,0.000000
6.350000,12.700000,-0.000122,-0.000328,0.000000
0.000000,12.700000,-0.000162,-0.000359,0.000000
6.350000,12.700000,-0.000122,-0.000328,0.000000
6.350000,25.400000,-0.000169,-0.000651,0.000000
0.000000,25.400000,-0.000211,-0.000666,0.000000
6.350000,12.700000,-0.000122,-0.000328,0.000000
12.700000,12.700000,-0.000086,-0.000310,0.000000
12.700000,25.400000,-0.000128,-0.000636,0.000000
6.350000,25.400000,-0.000169,-0.000651,0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000057,-0.000302,0.000000
12.700000,12.700000,-0.000086,-0.000310,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000034,-0.000297,0.000000
19.050000,12.700000,-0.000057,-0.000302,0.000000
12.700000,12.700000,-0.000086,-0.000310,0.000000
19.050000,12.700000,-0.000057,-0.000302,0.000000
19.050000,25.400000,-0.000088,-0.000623,0.000000
12.700000,25.400000,-0.000128,-0.000636,0.000000
19.050000,12.700000,-0.000057,-0.000302,0.000000
25.400000,12.700000,-0.000034,-0.000297,0.000000
25.400000,25.400000,-0.000052,-0.000614,0.000000
19.050000,25.400000,-0.000088,-0.000623,0.000000
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000014,-0.000295,0.000000
25.400000,12.700000,-0.000034,-0.000297,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000005,-0.000295,0.000000
31.750000,12.700000,-0.000014,-0.000295,0.000000
25.400000,12.700000,-0.000034,-0.000297,0.000000
31.750000,12.700000,-0.000014,-0.000295,0.000000
31.750000,25.400000,-0.000018,-0.000608,0.000000
25.400000,25.400000,-0.000052,-0.000614,0.000000
31.750000,12.700000,-0.000014,-0.000295,0.000000
38.100000,12.700000,0.000005,-0.000295,0.000000
38.100000,25.400000,0.000014,-0.000608,0.000000
31.750000,25.400000,-0.000018,-0.000608,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000024,-0.000297,0.000000
