X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.000852,-0.002295,0.000000
0.000000,12.700000,-0.001134,-0.002510,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000599,-0.002173,0.000000
6.350000,12.700000,-0.000852,-0.002295,0.000000
0.000000,12.700000,-0.001134,-0.002510,0.000000
6.350000,12.700000,-0.000852,-0.002295,0.000000
6.350000,25.400000,-0.001185,-0.004559,0.000000
0.000000,25.400000,-0.001477,-0.004664,0.000000
6.350000,12.700000,-0.000852,-0.002295,0.000000
12.700000,12.700000,-0.000599,-0.002173,0.000000
12.700000,25.400000,-0.000894,-0.004451,0.000000
6.350000,25.400000,-0.001185,-0.004559,0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000399,-0.002113,0.000000
12.700000,12.700000,-0.000599,-0.002173,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000236,-0.002081,0.000000
19.050000,12.700000,-0.000399,-0.002113,0.000000
12.700000,12.700000,-0.000599,-0.002173,0.000000
19.050000,12.700000,-0.000399,-0.002113,0.000000
19.050000,25.400000,-0.000619,-0.004362,0.000000
12.700000,25.400000,-0.000894,-0.004451,0.000000
19.050000,12.700000,-0.000399,-0.002113,0.000000
25.400000,12.700000,-0.000236,-0.002081,0.000000
25.400000,25.400000,-0.000364,-0.004297,0.000000
19.050000,25.400000,-0.000619,-0.004362,0.000000
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000095,-0.002066,0.000000
25.400000,12.700000,-0.000236,-0.002081,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000037,-0.002065,0.000000
31.750000,12.700000,-0.000095,-0.002066,0.000000
25.400000,12.700000,-0.000236,-0.002081,0.000000
31.750000,12.700000,-0.000095,-0.002066,0.000000
31.750000,25.400000,-0.000129,-0.004259,0.000000
25.400000,25.400000,-0.000364,-0.004297,0.000000
31.750000,12.700000,-0.000095,-0.002066,0.000000
38.100000,12.700000,0.000037,-0.002065,0.000000
38.100000,25.400000,0.000095,-0.004253,0.000000
31.750000,25.400000,-0.000129,-0.004259,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000168,-0.002079,0.000000
