X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.001277,-0.003442,0.000001
0.000000,12.700000,-0.001701,-0.003765,0.000001
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000898,-0.003260,0.000000
6.350000,12.700000,-0.001277,-0.003442,0.000001
0.000000,12.700000,-0.001701,-0.003765,0.000001
6.350000,12.700000,-0.001277,-0.003442,0.000001
6.350000,25.400000,-0.001777,-0.006838,0.000001
0.000000,25.400000,-0.002215,-0.006996,0.000001
6.350000,12.700000,-0.001277,-0.003442,0.000001
12.700000,12.700000,-0.000898,-0.003260,0.000000
12.700000,25.400000,-0.001340,-0.006676,0.000001
6.350000,25.400000,-0.001777,-0.006838,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000599,-0.003169,0.000000
12.700000,12.700000,-0.000898,-0.003260,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000354,-0.003121,0.000000
19.050000,12.700000,-0.000599,-0.003169,0.000000
12.700000,12.700000,-0.000898,-0.003260,0.000000
19.050000,12.700000,-0.000599,-0.003169,0.000000
19.050000,25.400000,-0.000928,-0.006542,0.000001
12.700000,25.400000,-0.001340,-0.006676,0.000001
19.050000,12.700000,-0.000599,-0.003169,0.000000
25.400000,12.700000,-0.000354,-0.003121,0.000000
25.400000,25.400000,-0.000546,-0.006445,0.000000
19.050000,25.400000,-0.000928,-0.006542,0.000001
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000142,-0.003098,0.000000
25.400000,12.700000,-0.000354,-0.003121,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000055,-0.003097,0.000000
31.750000,12.700000,-0.000142,-0.003098,0.000000
25.400000,12.700000,-0.000354,-0.003121,0.000000
31.750000,12.700000,-0.000142,-0.003098,0.000000
31.750000,25.400000,-0.000193,-0.006388,0.000000
25.400000,25.400000,-0.000546,-0.006445,0.000000
31.750000,12.700000,-0.000142,-0.003098,0.000000
38.100000,12.700000,0.000055,-0.003097,0.000000
38.100000,25.400000,0.000142,-0.006378,0.000000
31.750000,25.400000,-0.000193,-0.006388,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000252,-0.003118,0.000000
