X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.001581,-0.004261,0.000001
0.000000,12.700000,-0.002106,-0.004661,0.000001
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.001111,-0.004036,0.000001
6.350000,12.700000,-0.001581,-0.004261,0.000001
0.000000,12.700000,-0.002106,-0.004661,0.000001
6.350000,12.700000,-0.001581,-0.004261,0.000001
6.350000,25.400000,-0.002199,-0.008465,0.000001
0.000000,25.400000,-0.002742,-0.008661,0.000001
6.350000,12.700000,-0.001581,-0.004261,0.000001
12.700000,12.700000,-0.001111,-0.004036,0.000001
12.700000,25.400000,-0.001659,-0.008265,0.000001
6.350000,25.400000,-0.002199,-0.008465,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000741,-0.003923,0.000000
12.700000,12.700000,-0.001111,-0.004036,0.000001
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000438,-0.003863,0.000000
19.050000,12.700000,-0.000741,-0.003923,0.000000
12.700000,12.700000,-0.001111,-0.004036,0.000001
19.050000,12.700000,-0.000741,-0.003923,0.000000
19.050000,25.400000,-0.001148,-0.008099,0.000001
12.700000,25.400000,-0.001659,-0.008265,0.000001
19.050000,12.700000,-0.000741,-0.003923,0.000000
25.400000,12.700000,-0.000438,-0.003863,0.000000
25.400000,25.400000,-0.000676,-0.007979,0.000001
19.050000,25.400000,-0.001148,-0.008099,0.000001
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000175,-0.003836,0.000000
25.400000,12.700000,-0.000438,-0.003863,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000068,-0.003835,0.000000
31.750000,12.700000,-0.000175,-0.003836,0.000000
25.400000,12.700000,-0.000438,-0.003863,0.000000
31.750000,12.700000,-0.000175,-0.003836,0.000000
31.750000,25.400000,-0.000238,-0.007908,0.000001
25.400000,25.400000,-0.000676,-0.007979,0.000001
31.750000,12.700000,-0.000175,-0.003836,0.000000
38.100000,12.700000,0.000068,-0.003835,0.000000
38.100000,25.400000,0.000176,-0.007897,0.000001
31.750000,25.400000,-0.000238,-0.007908,0.000001
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000312,-0.003860,0.000000
