X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000014
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.004010,-0.020572,0.000031
0.000000,12.700000,-0.006716,-0.021979,0.000027
6.350000,0.000000,-0.000000,-0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.001607,-0.019029,0.000018
6.350000,12.700000,-0.004010,-0.020572,0.000031
0.000000,12.700000,-0.006716,-0.021979,0.000027
6.350000,12.700000,-0.004010,-0.020572,0.000031
6.350000,25.400000,-0.005876,-0.042295,0.000041
0.000000,25.400000,-0.008922,-0.044240,0.000043
6.350000,12.700000,-0.004010,-0.020572,0.000031
12.700000,12.700000,-0.001607,-0.019029,0.000018
12.700000,25.400000,-0.002981,-0.039614,0.000036
6.350000,25.400000,-0.005876,-0.042295,0.000041
12.700000,0.000000,0.000000,0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,0.000243,-0.017606,0.000010
12.700000,12.700000,-0.001607,-0.019029,0.000018
19.050000,0.000000,0.000000,-0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,0.001611,-0.016342,0.000006
19.050000,12.700000,0.000243,-0.017606,0.000010
12.700000,12.700000,-0.001607,-0.019029,0.000018
19.050000,12.700000,0.000243,-0.017606,0.000010
19.050000,25.400000,-0.000285,-0.036698,0.000031
12.700000,25.400000,-0.002981,-0.039614,0.000036
19.050000,12.700000,0.000243,-0.017606,0.000010
25.400000,12.700000,0.001611,-0.016342,0.000006
25.400000,25.400000,0.002212,-0.033889,0.000027
19.050000,25.400000,-0.000285,-0.036698,0.000031
25.400000,0.000000,0.000000,0.000000,0.000000
31.750000,-0.000000,0.000000,0.000000,0.000000
31.750000,12.700000,0.002570,-0.015415,0.000003
25.400000,12.700000,0.001611,-0.016342,0.000006
31.750000,-0.000000,0.000000,0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.003187,-0.015215,0.000001
31.750000,12.700000,0.002570,-0.015415,0.000003
25.400000,12.700000,0.001611,-0.016342,0.000006
31.750000,12.700000,0.002570,-0.015415,0.000003
31.750000,25.400000,0.004579,-0.031547,0.000026
25.400000,25.400000,0.002212,-0.033889,0.000027
31.750000,12.700000,0.002570,-0.015415,0.000003
38.100000,12.700000,0.003187,-0.015215,0.000001
38.100000,25.400000,0.007003,-0.030219,0.000034
31.750000,25.400000,0.004579,-0.031547,0.000026
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000001
44.450000,12.700000,0.003775,-0.016300,0.000001
38.100000,12.700000,0.003187,-0.015215,0.000001
44.450000,0.000000,0.000000,0.000000,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.004874,-0.018785,0.000008
44.450000,12.700000,0.003775,-0.016300,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000001
57.150000,12.700000,0.006760,-0.021908,0.000021
50.800000,12.700000,0.004874,-0.018785,0.000008
57.150000,-0.000000,0.000000,0.000000,0.000001
63.500000,0.000000,0.000000,0.000000,0.000001
63.500000,12.700000,0.009383,-0.025314,0.000042
57.150000,12.700000,0.006760,-0.021908,0.000021
50.800000,12.700000,0.004874,-0.018785,0.000008
57.150000,12.700000,0.006760,-0.021908,0.000021
57.150000,25.400000,0.018893,-0.046595,0.000098
50.800000,25.400000,0.014634,-0.040016,0.000122
57.150000,12.700000,0.006760,-0.021908,0.000021
63.500000,12.700000,0.009383,-0.025314,0.000042
63.500000,25.400000,0.022917,-0.052281,0.000091
57.150000,25.400000,0.018893,-0.046595,0.000098
63.500000,0.000000,0.000000,0.000000,0.000001
69.850000,0.000000,0.000000,0.000000,0.000001
69.850000,12.700000,0.012749,-0.029482,0.000076
63.500000,12.700000,0.009383,-0.025314,0.000042
69.850000,0.000000,0.000000,0.000000,0.000001
76.200000,0.000000,0.000000,0.000000,-0.000097
76.200000,12.700000,0.016627,-0.035007,0.000060
69.850000,12.700000,0.012749,-0.029482,0.000076
63.500000,12.700000,0.009383,-0.025314,0.000042
69.850000,12.700000,0.012749,-0.029482,0.000076
69.850000,25.400000,0.026803,-0.058211,0.000081
63.500000,25.400000,0.022917,-0.052281,0.000091
69.850000,12.700000,0.012749,-0.029482,0.000076
76.200000,12.700000,0.016627,-0.035007,0.000060
76.200000,25.400000,0.030614,-0.065205,0.000070
69.850000,25.400000,0.026803,-0.058211,0.000081
0.000000,25.400000,-0.008922,-0.044240,0.000043
6.350000,25.400000,-0.005876,-0.042295,0.000041
6.350000,38.100000,-0.010046,-0.065295,0.000049
0.000000,38.100000,-0.013344,-0.068956,0.000056
6.350000,25.400000,-0.005876,-0.042295,0.000041
12.700000,25.400000,-0.002981,-0.039614,0.000036
12.700000,38.100000,-0.006884,-0.061072,0.000046
6.350000,38.100000,-0.010046,-0.065295,0.000049
0.000000,38.100000,-0.013344,-0.068956,0.000056
6.350000,38.100000,-0.010046,-0.065295,0.000049
6.350000,50.800000,-0.019142,-0.089299,0.000054
0.000000,50.800000,-0.022540,-0.095206,0.000061
6.350000,38.100000,-0.010046,-0.065295,0.000049
12.700000,38.100000,-0.006884,-0.061072,0.000046
12.700000,50.800000,-0.015788,-0.083339,0.000055
6.350000,50.800000,-0.019142,-0.089299,0.000054
12.700000,25.400000,-0.002981,-0.039614,0.000036
19.050000,25.400000,-0.000285,-0.036698,0.000031
19.050000,38.100000,-0.003799,-0.056533,0.000044
12.700000,38.100000,-0.006884,-0.061072,0.000046
19.050000,25.400000,-0.000285,-0.036698,0.000031
25.400000,25.400000,0.002212,-0.033889,0.000027
25.400000,38.100000,-0.000850,-0.051906,0.000038
19.050000,38.100000,-0.003799,-0.056533,0.000044
12.700000,38.100000,-0.006884,-0.061072,0.000046
19.050000,38.100000,-0.003799,-0.056533,0.000044
19.050000,50.800000,-0.012384,-0.077008,0.000057
12.700000,50.800000,-0.015788,-0.083339,0.000055
19.050000,38.100000,-0.003799,-0.056533,0.000044
25.400000,38.100000,-0.000850,-0.051906,0.000038
25.400000,50.800000,-0.009062,-0.070079,0.000050
19.050000,50.800000,-0.012384,-0.077008,0.000057
25.400000,25.400000,0.002212,-0.033889,0.000027
31.750000,25.400000,0.004579,-0.031547,0.000026
31.750000,38.100000,0.001820,-0.047488,0.000028
25.400000,38.100000,-0.000850,-0.051906,0.000038
31.750000,25.400000,0.004579,-0.031547,0.000026
38.100000,25.400000,0.007003,-0.030219,0.000034
38.100000,38.100000,0.004000,-0.043633,0.000020
31.750000,38.100000,0.001820,-0.047488,0.000028
25.400000,38.100000,-0.000850,-0.051906,0.000038
31.750000,38.100000,0.001820,-0.047488,0.000028
31.750000,50.800000,-0.006134,-0.062572,0.000033
25.400000,50.800000,-0.009062,-0.070079,0.000050
31.750000,38.100000,0.001820,-0.047488,0.000028
38.100000,38.100000,0.004000,-0.043633,0.000020
38.100000,50.800000,-0.003968,-0.054994,0.000017
31.750000,50.800000,-0.006134,-0.062572,0.000033
57.150000,25.400000,0.018893,-0.046595,0.000098
63.500000,25.400000,0.022917,-0.052281,0.000091
63.500000,38.100000,0.040224,-0.079226,0.000090
57.150000,38.100000,0.036325,-0.073155,0.000077
57.150000,38.100000,0.036325,-0.073155,0.000077
63.500000,38.100000,0.040224,-0.079226,0.000090
63.500000,50.800000,0.056828,-0.106667,0.000078
57.150000,50.800000,0.052565,-0.103157,0.000199
63.500000,25.400000,0.022917,-0.052281,0.000091
69.850000,25.400000,0.026803,-0.058211,0.000081
69.850000,38.100000,0.043933,-0.085054,0.000067
63.500000,38.100000,0.040224,-0.079226,0.000090
69.850000,25.400000,0.026803,-0.058211,0.000081
76.200000,25.400000,0.030614,-0.065205,0.000070
76.200000,38.100000,0.047312,-0.092310,0.000048
69.850000,38.100000,0.043933,-0.085054,0.000067
63.500000,38.100000,0.040224,-0.079226,0.000090
69.850000,38.100000,0.043933,-0.085054,0.000067
69.850000,50.800000,0.060025,-0.109349,0.000044
63.500000,50.800000,0.056828,-0.106667,0.000078
69.850000,38.100000,0.043933,-0.085054,0.000067
76.200000,38.100000,0.047312,-0.092310,0.000048
76.200000,50.800000,0.062677,-0.113629,0.000022
69.850000,50.800000,0.060025,-0.109349,0.000044
0.000000,50.800000,-0.022540,-0.095206,0.000061
6.350000,50.800000,-0.019142,-0.089299,0.000054
6.350000,63.500000,-0.033741,-0.113427,0.000053
-0.000000,63.500000,-0.036996,-0.120980,0.000050
6.350000,50.800000,-0.019142,-0.089299,0.000054
12.700000,50.800000,-0.015788,-0.083339,0.000055
12.700000,63.500000,-0.030329,-0.106453,0.000063
6.350000,63.500000,-0.033741,-0.113427,0.000053
-0.000000,63.500000,-0.036996,-0.120980,0.000050
6.350000,63.500000,-0.033741,-0.113427,0.000053
6.350000,76.200000,-0.051220,-0.136595,0.000046
0.000000,76.200000,-0.054042,-0.143427,0.000029
6.350000,63.500000,-0.033741,-0.113427,0.000053
12.700000,63.500000,-0.030329,-0.106453,0.000063
12.700000,76.200000,-0.047905,-0.130649,0.000069
6.350000,76.200000,-0.051220,-0.136595,0.000046
12.700000,50.800000,-0.015788,-0.083339,0.000055
19.050000,50.800000,-0.012384,-0.077008,0.000057
19.050000,63.500000,-0.026731,-0.098897,0.000069
12.700000,63.500000,-0.030329,-0.106453,0.000063
19.050000,50.800000,-0.012384,-0.077008,0.000057
25.400000,50.800000,-0.009062,-0.070079,0.000050
25.400000,63.500000,-0.023142,-0.089840,0.000063
19.050000,63.500000,-0.026731,-0.098897,0.000069
12.700000,63.500000,-0.030329,-0.106453,0.000063
19.050000,63.500000,-0.026731,-0.098897,0.000069
19.050000,76.200000,-0.044093,-0.123174,0.000090
12.700000,76.200000,-0.047905,-0.130649,0.000069
19.050000,63.500000,-0.026731,-0.098897,0.000069
25.400000,63.500000,-0.023142,-0.089840,0.000063
25.400000,76.200000,-0.040546,-0.112230,0.000061
19.050000,76.200000,-0.044093,-0.123174,0.000090
25.400000,50.800000,-0.009062,-0.070079,0.000050
31.750000,50.800000,-0.006134,-0.062572,0.000033
31.750000,63.500000,-0.019901,-0.078315,0.000047
25.400000,63.500000,-0.023142,-0.089840,0.000063
57.150000,50.800000,0.052565,-0.103157,0.000199
63.500000,50.800000,0.056828,-0.106667,0.000078
63.500000,63.500000,0.062838,-0.132436,0.000008
57.150000,63.500000,0.061840,-0.135404,-0.000001
57.150000,63.500000,0.061840,-0.135404,-0.000001
63.500000,63.500000,0.062838,-0.132436,0.000008
63.500000,76.200000,0.048717,-0.157870,0.000071
57.150000,76.200000,0.044818,-0.165714,0.000095
63.500000,50.800000,0.056828,-0.106667,0.000078
69.850000,50.800000,0.060025,-0.109349,0.000044
69.850000,63.500000,0.064727,-0.130451,0.000019
63.500000,63.500000,0.062838,-0.132436,0.000008
69.850000,50.800000,0.060025,-0.109349,0.000044
76.200000,50.800000,0.062677,-0.113629,0.000022
76.200000,63.500000,0.066847,-0.128422,0.000013
69.850000,63.500000,0.064727,-0.130451,0.000019
63.500000,63.500000,0.062838,-0.132436,0.000008
69.850000,63.500000,0.064727,-0.130451,0.000019
69.850000,76.200000,0.052055,-0.151741,0.000047
63.500000,76.200000,0.048717,-0.157870,0.000071
69.850000,63.500000,0.064727,-0.130451,0.000019
76.200000,63.500000,0.066847,-0.128422,0.000013
76.200000,76.200000,0.054870,-0.144724,0.000029
69.850000,76.200000,0.052055,-0.151741,0.000047
0.000000,76.200000,-0.054042,-0.143427,0.000029
6.350000,76.200000,-0.051220,-0.136595,0.000046
6.350000,88.900000,-0.063698,-0.157911,0.000020
-0.000000,88.900000,-0.065852,-0.160004,0.000014
6.350000,76.200000,-0.051220,-0.136595,0.000046
12.700000,76.200000,-0.047905,-0.130649,0.000069
12.700000,88.900000,-0.061712,-0.155947,0.000012
6.350000,88.900000,-0.063698,-0.157911,0.000020
-0.000000,88.900000,-0.065852,-0.160004,0.000014
6.350000,88.900000,-0.063698,-0.157911,0.000020
6.350000,101.600000,-0.059593,-0.178875,0.000041
0.000000,101.600000,-0.062197,-0.174787,0.000022
6.350000,88.900000,-0.063698,-0.157911,0.000020
12.700000,88.900000,-0.061712,-0.155947,0.000012
12.700000,101.600000,-0.056548,-0.181361,0.000067
6.350000,101.600000,-0.059593,-0.178875,0.000041
12.700000,76.200000,-0.047905,-0.130649,0.000069
19.050000,76.200000,-0.044093,-0.123174,0.000090
19.050000,88.900000,-0.060454,-0.153043,0.000009
12.700000,88.900000,-0.061712,-0.155947,0.000012
12.700000,88.900000,-0.061712,-0.155947,0.000012
19.050000,88.900000,-0.060454,-0.153043,0.000009
19.050000,101.600000,-0.052639,-0.184462,0.000162
12.700000,101.600000,-0.056548,-0.181361,0.000067
50.800000,76.200000,0.041264,-0.177321,0.000065
57.150000,76.200000,0.044818,-0.165714,0.000095
57.150000,88.900000,0.026994,-0.189965,0.000069
50.800000,88.900000,0.023426,-0.199371,0.000063
57.150000,76.200000,0.044818,-0.165714,0.000095
63.500000,76.200000,0.048717,-0.157870,0.000071
63.500000,88.900000,0.030609,-0.182130,0.000064
57.150000,88.900000,0.026994,-0.189965,0.000069
50.800000,88.900000,0.023426,-0.199371,0.000063
57.150000,88.900000,0.026994,-0.189965,0.000069
57.150000,101.600000,0.012351,-0.211661,0.000056
50.800000,101.600000,0.009069,-0.218744,0.000048
57.150000,88.900000,0.026994,-0.189965,0.000069
63.500000,88.900000,0.030609,-0.182130,0.000064
63.500000,101.600000,0.015740,-0.205171,0.000055
57.150000,101.600000,0.012351,-0.211661,0.000056
