X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000010
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.006571,-0.019026,0.000023
0.000000,12.700000,-0.008940,-0.020755,0.000018
6.350000,0.000000,-0.000000,-0.000000,-0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
12.700000,12.700000,-0.004463,-0.017934,0.000014
6.350000,12.700000,-0.006571,-0.019026,0.000023
0.000000,12.700000,-0.008940,-0.020755,0.000018
6.350000,12.700000,-0.006571,-0.019026,0.000023
6.350000,25.400000,-0.009216,-0.038000,0.000026
0.000000,25.400000,-0.011707,-0.039068,0.000024
6.350000,12.700000,-0.006571,-0.019026,0.000023
12.700000,12.700000,-0.004463,-0.017934,0.000014
12.700000,25.400000,-0.006760,-0.036812,0.000024
6.350000,25.400000,-0.009216,-0.038000,0.000026
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.002817,-0.017293,0.000008
12.700000,12.700000,-0.004463,-0.017934,0.000014
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001503,-0.016886,0.000005
19.050000,12.700000,-0.002817,-0.017293,0.000008
12.700000,12.700000,-0.004463,-0.017934,0.000014
19.050000,12.700000,-0.002817,-0.017293,0.000008
19.050000,25.400000,-0.004442,-0.035732,0.000020
12.700000,25.400000,-0.006760,-0.036812,0.000024
19.050000,12.700000,-0.002817,-0.017293,0.000008
25.400000,12.700000,-0.001503,-0.016886,0.000005
25.400000,25.400000,-0.002305,-0.034850,0.000017
19.050000,25.400000,-0.004442,-0.035732,0.000020
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000405,-0.016658,0.000004
25.400000,12.700000,-0.001503,-0.016886,0.000005
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000576,-0.016621,0.000003
31.750000,12.700000,-0.000405,-0.016658,0.000004
25.400000,12.700000,-0.001503,-0.016886,0.000005
31.750000,12.700000,-0.000405,-0.016658,0.000004
31.750000,25.400000,-0.000352,-0.034248,0.000014
25.400000,25.400000,-0.002305,-0.034850,0.000017
31.750000,12.700000,-0.000405,-0.016658,0.000004
38.100000,12.700000,0.000576,-0.016621,0.000003
38.100000,25.400000,0.001456,-0.034056,0.000012
31.750000,25.400000,-0.000352,-0.034248,0.000014
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001547,-0.016805,0.000004
38.100000,12.700000,0.000576,-0.016621,0.000003
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.002624,-0.017229,0.000005
44.450000,12.700000,0.001547,-0.016805,0.000004
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.003937,-0.017906,0.000009
50.800000,12.700000,0.002624,-0.017229,0.000005
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.005632,-0.018907,0.000015
57.150000,12.700000,0.003937,-0.017906,0.000009
