X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000017
6.350000,0.000000,0.000000,0.000000,0.000001
6.350000,12.700000,-0.007395,-0.021741,0.000032
0.000000,12.700000,-0.010118,-0.023783,0.000025
6.350000,0.000000,-0.000000,-0.000000,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
12.700000,12.700000,-0.004972,-0.020392,0.000019
6.350000,12.700000,-0.007395,-0.021741,0.000032
0.000000,12.700000,-0.010118,-0.023783,0.000025
6.350000,12.700000,-0.007395,-0.021741,0.000032
6.350000,25.400000,-0.010711,-0.043465,0.000037
0.000000,25.400000,-0.013577,-0.044928,0.000033
6.350000,12.700000,-0.007395,-0.021741,0.000032
12.700000,12.700000,-0.004972,-0.020392,0.000019
12.700000,25.400000,-0.007880,-0.041895,0.000034
6.350000,25.400000,-0.010711,-0.043465,0.000037
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.003075,-0.019546,0.000011
12.700000,12.700000,-0.004972,-0.020392,0.000019
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001562,-0.018962,0.000007
19.050000,12.700000,-0.003075,-0.019546,0.000011
12.700000,12.700000,-0.004972,-0.020392,0.000019
19.050000,12.700000,-0.003075,-0.019546,0.000011
19.050000,25.400000,-0.005180,-0.040457,0.000029
12.700000,25.400000,-0.007880,-0.041895,0.000034
19.050000,12.700000,-0.003075,-0.019546,0.000011
25.400000,12.700000,-0.001562,-0.018962,0.000007
25.400000,25.400000,-0.002647,-0.039227,0.000025
19.050000,25.400000,-0.005180,-0.040457,0.000029
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000312,-0.018590,0.000005
25.400000,12.700000,-0.001562,-0.018962,0.000007
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000777,-0.018478,0.000004
31.750000,12.700000,-0.000312,-0.018590,0.000005
25.400000,12.700000,-0.001562,-0.018962,0.000007
31.750000,12.700000,-0.000312,-0.018590,0.000005
31.750000,25.400000,-0.000286,-0.038279,0.000021
25.400000,25.400000,-0.002647,-0.039227,0.000025
31.750000,12.700000,-0.000312,-0.018590,0.000005
38.100000,12.700000,0.000777,-0.018478,0.000004
38.100000,25.400000,0.001895,-0.037806,0.000018
31.750000,25.400000,-0.000286,-0.038279,0.000021
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001836,-0.018703,0.000005
38.100000,12.700000,0.000777,-0.018478,0.000004
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.003025,-0.019307,0.000007
44.450000,12.700000,0.001836,-0.018703,0.000005
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.004518,-0.020275,0.000011
50.800000,12.700000,0.003025,-0.019307,0.000007
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.006478,-0.021642,0.000021
57.150000,12.700000,0.004518,-0.020275,0.000011
50.800000,12.700000,0.003025,-0.019307,0.000007
57.150000,12.700000,0.004518,-0.020275,0.000011
57.150000,25.400000,0.008922,-0.041874,0.000036
50.800000,25.400000,0.006245,-0.039674,0.000026
57.150000,12.700000,0.004518,-0.020275,0.000011
63.500000,12.700000,0.006478,-0.021642,0.000021
63.500000,25.400000,0.011898,-0.044366,0.000043
