X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000002
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.003616,-0.009951,0.000006
0.000000,12.700000,-0.004845,-0.010868,0.000004
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.002518,-0.009417,0.000004
6.350000,12.700000,-0.003616,-0.009951,0.000006
0.000000,12.700000,-0.004845,-0.010868,0.000004
6.350000,12.700000,-0.003616,-0.009951,0.000006
6.350000,25.400000,-0.005015,-0.019799,0.000006
0.000000,25.400000,-0.006293,-0.020268,0.000006
6.350000,12.700000,-0.003616,-0.009951,0.000006
12.700000,12.700000,-0.002518,-0.009417,0.000004
12.700000,25.400000,-0.003748,-0.019299,0.000006
6.350000,25.400000,-0.005015,-0.019799,0.000006
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.001655,-0.009140,0.000002
12.700000,12.700000,-0.002518,-0.009417,0.000004
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000955,-0.008985,0.000002
19.050000,12.700000,-0.001655,-0.009140,0.000002
12.700000,12.700000,-0.002518,-0.009417,0.000004
19.050000,12.700000,-0.001655,-0.009140,0.000002
19.050000,25.400000,-0.002553,-0.018871,0.000005
12.700000,25.400000,-0.003748,-0.019299,0.000006
19.050000,12.700000,-0.001655,-0.009140,0.000002
25.400000,12.700000,-0.000955,-0.008985,0.000002
25.400000,25.400000,-0.001452,-0.018547,0.000004
19.050000,25.400000,-0.002553,-0.018871,0.000005
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000353,-0.008909,0.000001
25.400000,12.700000,-0.000955,-0.008985,0.000002
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000200,-0.008905,0.000001
31.750000,12.700000,-0.000353,-0.008909,0.000001
25.400000,12.700000,-0.000955,-0.008985,0.000002
31.750000,12.700000,-0.000353,-0.008909,0.000001
31.750000,25.400000,-0.000440,-0.018350,0.000004
25.400000,25.400000,-0.001452,-0.018547,0.000004
31.750000,12.700000,-0.000353,-0.008909,0.000001
38.100000,12.700000,0.000200,-0.008905,0.000001
38.100000,25.400000,0.000514,-0.018312,0.000003
31.750000,25.400000,-0.000440,-0.018350,0.000004
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000753,-0.008976,0.000001
38.100000,12.700000,0.000200,-0.008905,0.000001
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.001355,-0.009128,0.000002
44.450000,12.700000,0.000753,-0.008976,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.002062,-0.009376,0.000002
50.800000,12.700000,0.001355,-0.009128,0.000002
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.002947,-0.009772,0.000004
57.150000,12.700000,0.002062,-0.009376,0.000002
50.800000,12.700000,0.001355,-0.009128,0.000002
57.150000,12.700000,0.002062,-0.009376,0.000002
57.150000,25.400000,0.003584,-0.019331,0.000005
50.800000,25.400000,0.002470,-0.018813,0.000005
57.150000,12.700000,0.002062,-0.009376,0.000002
63.500000,12.700000,0.002947,-0.009772,0.000004
63.500000,25.400000,0.004818,-0.019983,0.000006
57.150000,25.400000,0.003584,-0.019331,0.000005
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000000
69.850000,12.700000,0.004089,-0.010467,0.000006
63.500000,12.700000,0.002947,-0.009772,0.000004
69.850000,0.000000,0.000000,-0.000000,0.000000
