X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.000061,-0.000164,0.000000
0.000000,12.700000,-0.000081,-0.000179,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000043,-0.000155,0.000000
6.350000,12.700000,-0.000061,-0.000164,0.000000
0.000000,12.700000,-0.000081,-0.000179,0.000000
6.350000,12.700000,-0.000061,-0.000164,0.000000
6.350000,25.400000,-0.000085,-0.000326,0.000000
0.000000,25.400000,-0.000106,-0.000333,0.000000
6.350000,12.700000,-0.000061,-0.000164,0.000000
12.700000,12.700000,-0.000043,-0.000155,0.000000
12.700000,25.400000,-0.000064,-0.000318,0.000000
6.350000,25.400000,-0.000085,-0.000326,0.000000
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000029,-0.000151,0.000000
12.700000,12.700000,-0.000043,-0.000155,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000017,-0.000149,0.000000
19.050000,12.700000,-0.000029,-0.000151,0.000000
12.700000,12.700000,-0.000043,-0.000155,0.000000
19.050000,12.700000,-0.000029,-0.000151,0.000000
19.050000,25.400000,-0.000044,-0.000312,0.000000
12.700000,25.400000,-0.000064,-0.000318,0.000000
19.050000,12.700000,-0.000029,-0.000151,0.000000
25.400000,12.700000,-0.000017,-0.000149,0.000000
25.400000,25.400000,-0.000026,-0.000307,0.000000
19.050000,25.400000,-0.000044,-0.000312,0.000000
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000007,-0.000148,0.000000
25.400000,12.700000,-0.000017,-0.000149,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000003,-0.000148,0.000000
31.750000,12.700000,-0.000007,-0.000148,0.000000
25.400000,12.700000,-0.000017,-0.000149,0.000000
31.750000,12.700000,-0.000007,-0.000148,0.000000
31.750000,25.400000,-0.000009,-0.000304,0.000000
25.400000,25.400000,-0.000026,-0.000307,0.000000
31.750000,12.700000,-0.000007,-0.000148,0.000000
38.100000,12.700000,0.000003,-0.000148,0.000000
38.100000,25.400000,0.000007,-0.000304,0.000000
31.750000,25.400000,-0.000009,-0.000304,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000012,-0.000148,0.000000
