X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,0.000000
6.350000,0.000000,0.000000,0.000000,0.000000
6.350000,12.700000,-0.001399,-0.003770,0.000001
0.000000,12.700000,-0.001863,-0.004123,0.000001
6.350000,0.000000,0.000000,0.000000,0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.000983,-0.003570,0.000001
6.350000,12.700000,-0.001399,-0.003770,0.000001
0.000000,12.700000,-0.001863,-0.004123,0.000001
6.350000,12.700000,-0.001399,-0.003770,0.000001
6.350000,25.400000,-0.001946,-0.007489,0.000001
0.000000,25.400000,-0.002426,-0.007662,0.000001
6.350000,12.700000,-0.001399,-0.003770,0.000001
12.700000,12.700000,-0.000983,-0.003570,0.000001
12.700000,25.400000,-0.001468,-0.007311,0.000001
6.350000,25.400000,-0.001946,-0.007489,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.000656,-0.003470,0.000000
12.700000,12.700000,-0.000983,-0.003570,0.000001
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.000388,-0.003418,0.000000
19.050000,12.700000,-0.000656,-0.003470,0.000000
12.700000,12.700000,-0.000983,-0.003570,0.000001
19.050000,12.700000,-0.000656,-0.003470,0.000000
19.050000,25.400000,-0.001016,-0.007165,0.000001
12.700000,25.400000,-0.001468,-0.007311,0.000001
19.050000,12.700000,-0.000656,-0.003470,0.000000
25.400000,12.700000,-0.000388,-0.003418,0.000000
25.400000,25.400000,-0.000598,-0.007058,0.000001
19.050000,25.400000,-0.001016,-0.007165,0.000001
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000155,-0.003393,0.000000
25.400000,12.700000,-0.000388,-0.003418,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000060,-0.003392,0.000000
31.750000,12.700000,-0.000155,-0.003393,0.000000
25.400000,12.700000,-0.000388,-0.003418,0.000000
31.750000,12.700000,-0.000155,-0.003393,0.000000
31.750000,25.400000,-0.000211,-0.006996,0.000000
25.400000,25.400000,-0.000598,-0.007058,0.000001
31.750000,12.700000,-0.000155,-0.003393,0.000000
38.100000,12.700000,0.000060,-0.003392,0.000000
38.100000,25.400000,0.000156,-0.006986,0.000000
31.750000,25.400000,-0.000211,-0.006996,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000276,-0.003415,0.000000
