X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000002
6.350000,0.000000,0.000000,0.000000,-0.000000
6.350000,12.700000,-0.003944,-0.010917,0.000007
0.000000,12.700000,-0.005293,-0.011919,0.000005
6.350000,0.000000,0.000000,0.000000,-0.000000
12.700000,0.000000,0.000000,0.000000,0.000000
12.700000,12.700000,-0.002739,-0.010330,0.000004
6.350000,12.700000,-0.003944,-0.010917,0.000007
0.000000,12.700000,-0.005293,-0.011919,0.000005
6.350000,12.700000,-0.003944,-0.010917,0.000007
6.350000,25.400000,-0.005465,-0.021730,0.000008
0.000000,25.400000,-0.006870,-0.022248,0.000007
6.350000,12.700000,-0.003944,-0.010917,0.000007
12.700000,12.700000,-0.002739,-0.010330,0.000004
12.700000,25.400000,-0.004073,-0.021172,0.000007
6.350000,25.400000,-0.005465,-0.021730,0.000008
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.001793,-0.010021,0.000003
12.700000,12.700000,-0.002739,-0.010330,0.000004
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001026,-0.009847,0.000002
19.050000,12.700000,-0.001793,-0.010021,0.000003
12.700000,12.700000,-0.002739,-0.010330,0.000004
19.050000,12.700000,-0.001793,-0.010021,0.000003
19.050000,25.400000,-0.002762,-0.020692,0.000006
12.700000,25.400000,-0.004073,-0.021172,0.000007
19.050000,12.700000,-0.001793,-0.010021,0.000003
25.400000,12.700000,-0.001026,-0.009847,0.000002
25.400000,25.400000,-0.001554,-0.020325,0.000005
19.050000,25.400000,-0.002762,-0.020692,0.000006
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000369,-0.009762,0.000001
25.400000,12.700000,-0.001026,-0.009847,0.000002
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000233,-0.009758,0.000001
31.750000,12.700000,-0.000369,-0.009762,0.000001
25.400000,12.700000,-0.001026,-0.009847,0.000002
31.750000,12.700000,-0.000369,-0.009762,0.000001
31.750000,25.400000,-0.000444,-0.020101,0.000004
25.400000,25.400000,-0.001554,-0.020325,0.000005
31.750000,12.700000,-0.000369,-0.009762,0.000001
38.100000,12.700000,0.000233,-0.009758,0.000001
38.100000,25.400000,0.000599,-0.020058,0.000004
31.750000,25.400000,-0.000444,-0.020101,0.000004
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.000835,-0.009839,0.000001
38.100000,12.700000,0.000233,-0.009758,0.000001
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.001492,-0.010014,0.000002
44.450000,12.700000,0.000835,-0.009839,0.000001
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.002267,-0.010296,0.000003
50.800000,12.700000,0.001492,-0.010014,0.000002
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.003238,-0.010743,0.000005
57.150000,12.700000,0.002267,-0.010296,0.000003
50.800000,12.700000,0.001492,-0.010014,0.000002
57.150000,12.700000,0.002267,-0.010296,0.000003
57.150000,25.400000,0.003963,-0.021225,0.000006
50.800000,25.400000,0.002739,-0.020633,0.000006
57.150000,12.700000,0.002267,-0.010296,0.000003
63.500000,12.700000,0.003238,-0.010743,0.000005
63.500000,25.400000,0.005320,-0.021969,0.000008
57.150000,25.400000,0.003963,-0.021225,0.000006
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000000
69.850000,12.700000,0.004495,-0.011519,0.000008
63.500000,12.700000,0.003238,-0.010743,0.000005
69.850000,0.000000,0.000000,-0.000000,0.000000
