X,Y,U,V,Phi
0.000000,0.000000,0.000000,0.000000,-0.000011
6.350000,0.000000,0.000000,0.000000,0.000001
6.350000,12.700000,-0.006714,-0.019536,0.000025
0.000000,12.700000,-0.009151,-0.021322,0.000019
6.350000,0.000000,-0.000000,-0.000000,0.000001
12.700000,0.000000,-0.000000,-0.000000,0.000000
12.700000,12.700000,-0.004547,-0.018394,0.000015
6.350000,12.700000,-0.006714,-0.019536,0.000025
0.000000,12.700000,-0.009151,-0.021322,0.000019
6.350000,12.700000,-0.006714,-0.019536,0.000025
6.350000,25.400000,-0.009481,-0.039031,0.000028
0.000000,25.400000,-0.012044,-0.040177,0.000026
6.350000,12.700000,-0.006714,-0.019536,0.000025
12.700000,12.700000,-0.004547,-0.018394,0.000015
12.700000,25.400000,-0.006953,-0.037765,0.000026
6.350000,25.400000,-0.009481,-0.039031,0.000028
12.700000,0.000000,-0.000000,-0.000000,0.000000
19.050000,0.000000,0.000000,0.000000,0.000000
19.050000,12.700000,-0.002855,-0.017712,0.000009
12.700000,12.700000,-0.004547,-0.018394,0.000015
19.050000,0.000000,0.000000,0.000000,0.000000
25.400000,0.000000,0.000000,0.000000,0.000000
25.400000,12.700000,-0.001505,-0.017269,0.000006
19.050000,12.700000,-0.002855,-0.017712,0.000009
12.700000,12.700000,-0.004547,-0.018394,0.000015
19.050000,12.700000,-0.002855,-0.017712,0.000009
19.050000,25.400000,-0.004561,-0.036611,0.000022
12.700000,25.400000,-0.006953,-0.037765,0.000026
19.050000,12.700000,-0.002855,-0.017712,0.000009
25.400000,12.700000,-0.001505,-0.017269,0.000006
25.400000,25.400000,-0.002350,-0.035656,0.000018
19.050000,25.400000,-0.004561,-0.036611,0.000022
25.400000,0.000000,-0.000000,-0.000000,0.000000
31.750000,-0.000000,-0.000000,-0.000000,0.000000
31.750000,12.700000,-0.000382,-0.017013,0.000004
25.400000,12.700000,-0.001505,-0.017269,0.000006
31.750000,-0.000000,-0.000000,-0.000000,0.000000
38.100000,0.000000,0.000000,0.000000,0.000000
38.100000,12.700000,0.000618,-0.016963,0.000004
31.750000,12.700000,-0.000382,-0.017013,0.000004
25.400000,12.700000,-0.001505,-0.017269,0.000006
31.750000,12.700000,-0.000382,-0.017013,0.000004
31.750000,25.400000,-0.000322,-0.034985,0.000015
25.400000,25.400000,-0.002350,-0.035656,0.000018
31.750000,12.700000,-0.000382,-0.017013,0.000004
38.100000,12.700000,0.000618,-0.016963,0.000004
38.100000,25.400000,0.001552,-0.034745,0.000013
31.750000,25.400000,-0.000322,-0.034985,0.000015
38.100000,0.000000,0.000000,0.000000,0.000000
44.450000,0.000000,0.000000,0.000000,0.000000
44.450000,12.700000,0.001601,-0.017155,0.000004
38.100000,12.700000,0.000618,-0.016963,0.000004
44.450000,0.000000,0.000000,-0.000000,0.000000
50.800000,0.000000,0.000000,0.000000,0.000000
50.800000,12.700000,0.002697,-0.017614,0.000006
44.450000,12.700000,0.001601,-0.017155,0.000004
50.800000,0.000000,0.000000,0.000000,0.000000
57.150000,-0.000000,0.000000,0.000000,0.000000
57.150000,12.700000,0.004040,-0.018348,0.000009
50.800000,12.700000,0.002697,-0.017614,0.000006
57.150000,-0.000000,0.000000,-0.000000,0.000000
63.500000,0.000000,0.000000,0.000000,0.000000
63.500000,12.700000,0.005781,-0.019421,0.000016
57.150000,12.700000,0.004040,-0.018348,0.000009
50.800000,12.700000,0.002697,-0.017614,0.000006
57.150000,12.700000,0.004040,-0.018348,0.000009
57.150000,25.400000,0.007599,-0.037812,0.000024
50.800000,25.400000,0.005340,-0.036199,0.000018
57.150000,12.700000,0.004040,-0.018348,0.000009
63.500000,12.700000,0.005781,-0.019421,0.000016
63.500000,25.400000,0.010142,-0.039753,0.000030
57.150000,25.400000,0.007599,-0.037812,0.000024
63.500000,0.000000,0.000000,0.000000,0.000000
69.850000,0.000000,0.000000,0.000000,0.000001
69.850000,12.700000,0.008080,-0.021089,0.000029
63.500000,12.700000,0.005781,-0.019421,0.000016
69.850000,0.000000,0.000000,-0.000000,0.000001
76.200000,0.000000,0.000000,0.000000,-0.000016
76.200000,12.700000,0.010726,-0.023585,0.000023
69.850000,12.700000,0.008080,-0.021089,0.000029
63.500000,12.700000,0.005781,-0.019421,0.000016
69.850000,12.700000,0.008080,-0.021089,0.000029
69.850000,25.400000,0.012854,-0.041925,0.000033
63.500000,25.400000,0.010142,-0.039753,0.000030
69.850000,12.700000,0.008080,-0.021089,0.000029
76.200000,12.700000,0.010726,-0.023585,0.000023
76.200000,25.400000,0.015608,-0.044162,0.000031
69.850000,25.400000,0.012854,-0.041925,0.000033
0.000000,25.400000,-0.012044,-0.040177,0.000026
6.350000,25.400000,-0.009481,-0.039031,0.000028
6.350000,38.100000,-0.011167,-0.058729,0.000031
0.000000,38.100000,-0.013839,-0.059882,0.000030
6.350000,25.400000,-0.009481,-0.039031,0.000028
12.700000,25.400000,-0.006953,-0.037765,0.000026
12.700000,38.100000,-0.008473,-0.057381,0.000032
6.350000,38.100000,-0.011167,-0.058729,0.000031
0.000000,38.100000,-0.013839,-0.059882,0.000030
6.350000,38.100000,-0.011167,-0.058729,0.000031
6.350000,50.800000,-0.013623,-0.078764,0.000032
0.000000,50.800000,-0.016332,-0.080311,0.000032
